PROBE,ILMN_1654552,ILMN_1654861,ILMN_1664644,ILMN_1665877,ILMN_1695763,ILMN_1697268,ILMN_1714602,ILMN_1720430,ILMN_1725528,ILMN_1730670,ILMN_1746533,ILMN_1751530,ILMN_1754400,ILMN_1763386,ILMN_1779536,ILMN_1785340,ILMN_1786275,ILMN_1789751,ILMN_1800540,ILMN_1876197
GSM334435,9.752569648131171,9.425293544434169,10.852568521722606,12.55504921280718,6.832573598977403,12.03681237892662,11.143829602274868,8.044388654594162,8.216425762611294,7.165811469208925,5.908188437204165,6.917061724930269,8.65811506179189,9.926933427288496,7.183982678112831,7.027452664842194,5.033088169332188,11.579033028462353,11.980350252868474,5.563188643934622
GSM334436,10.163171633340443,9.213286520049566,10.032472822695945,12.509198503793137,7.19108883328748,11.822606678807853,11.347034427722745,8.483989051458217,8.667033460525694,7.168742308364185,5.5295711075738945,7.006556105870549,8.532437750371098,10.121196762860304,7.359661722333877,6.820268330136448,5.121048565983399,11.680007818236279,12.434221630558616,5.11517477464462
GSM334437,9.9416785557031,9.335577937519199,10.263586112398277,12.125746014046152,7.149848714169763,12.065039086239283,11.262423761139717,8.742134247065591,8.492518185714703,6.828149181124294,5.656868151264454,7.197600050053598,8.960908401345614,10.221768352976731,7.135473306017037,6.57857648476804,4.823168497504378,11.744110627277202,12.091041930499705,4.836787614263782
GSM334438,9.951153554910434,9.219817103293321,10.184553055443025,12.524605376345205,7.098390079644456,11.680007818236279,11.377579292514124,9.043579641156075,8.882325132377641,6.907455540538372,5.274489044881016,7.055998181779569,8.806675278393175,10.352551094473215,7.678473380580463,6.272657775554458,4.313666697403467,11.861660767294133,12.371820196738371,4.2974555684828575
GSM334439,9.995625841798802,9.530925184804635,10.598843438656187,12.214792655086804,6.787236546434667,12.130519083027338,11.175337465738128,8.653303695010877,8.645280148163806,6.989252565165993,5.775709035739387,7.01871205691838,8.958367110562468,10.534419616373016,7.225650904095775,6.751651169361871,4.550635982149204,11.74207359975625,11.777945670695148,5.1396904992525005
GSM334440,10.247998697297989,9.305993313635495,10.106013237622118,12.578304282027696,7.0497614407051605,11.192896893599807,10.776424807250015,9.374935136369407,9.079634112368705,7.041396321769772,5.423107504033516,7.12487607305931,8.15874095108297,9.986282930210649,7.9893206955544676,6.514027550604218,4.7134373821441535,11.992892322096568,12.040121876369312,4.7469039137563644
GSM334441,9.997490008092448,8.713094337458918,10.512068826251856,12.115329819171128,6.22065885804646,11.245231807586846,11.02172261763122,8.682239691730945,8.40558824639411,6.716469674677517,5.557226264429173,7.02222353631041,8.430711795306758,9.650317596145484,7.36274163968762,6.772558714344946,5.05156352020922,11.916230302337604,11.227549763224717,5.00733007488883
GSM334442,10.127194750989851,9.27611975141176,10.372810658821422,11.926814856516929,7.029110503259363,11.760108647451979,11.089960200689566,8.007599184205203,8.3487945343776,6.6018450565110385,5.773600795282544,7.215736831238866,8.9223465353912,10.321939365898341,7.435203523078619,6.93748564127727,5.420347652652906,12.128909413608646,11.302307625607083,5.468876517910365
GSM334443,10.086812951723756,8.956297739887319,10.630112379720437,12.41244811758347,6.795091565226924,11.845689975806112,11.222752647582837,8.091006877968852,8.669239411252647,6.937838703603966,5.948156944917779,7.174076788659836,8.83127240332549,9.80497476714341,7.517307192757424,7.0172761129214445,5.777051432769042,11.97393050305552,11.159013535808953,4.914798894565119
GSM334444,10.077376536057882,9.069449767427784,10.492864631902957,12.21752155283911,7.132731056388873,11.788355370533498,11.505737135130877,8.707117512200993,8.355536101941407,6.90120480571599,5.86193055830849,7.198494153639083,9.127357280126645,10.303997592685059,7.027695933723736,6.753805074921829,5.468876517910365,11.683205180724737,11.123759299915893,4.850529417502433
GSM334445,9.872419404449905,9.152880559956147,9.985642734586955,12.123979103696506,7.458037432945128,12.130519083027338,11.24023083762149,8.592991408215445,7.971008910519466,6.962063107299918,5.729906195602141,6.69181329717138,8.960030901557161,9.986425157333372,7.707952654826282,6.325422395232666,4.0,11.925072224703765,12.195313760151077,4.958499356476925
GSM334446,9.686169579806458,8.950016334651965,10.174775913996205,12.120004538520378,7.6117478085064185,12.150473998782136,11.079658110157064,7.665428303564617,8.357789501935024,6.537699865776513,6.111886823968929,7.092355455616345,8.839871431293338,9.910372902529229,8.143311779045094,6.616857565861969,4.0,12.030560240445858,12.476209522815967,5.881566739810087
GSM334447,9.495451335511838,9.058868441669437,11.057362267268504,11.653937781337978,7.443739246029349,11.94631050989252,10.67595703294175,8.275863765853549,8.073718495716347,7.131219050667968,5.768766579575598,7.116655861582622,8.7384402213767,9.615591017463489,7.394719912994065,6.877646104090881,4.114117113866543,11.820486140767516,11.502299768108617,5.6038636840298315
GSM334448,9.608783374448512,8.977520352638193,9.513853900249206,11.312423533484504,6.9122546502749564,11.371618755863922,10.68517803437596,8.826100356022952,8.86595901254228,6.063136181939975,5.3483209558391485,7.241735332731317,8.636689866582659,9.328504396529494,7.842061146796704,6.78858131501011,4.0,11.536320077234109,11.883345886310396,5.362364681094982
GSM334449,9.90183230578549,8.676323832969766,9.926251512233868,11.774634712183966,6.852760446967341,11.312423533484504,10.821136185744049,8.59096872418129,8.860826266574705,6.400367145914883,5.936520163171583,6.692678264101537,8.655988592128164,9.866615936331984,7.714376041312889,6.646738698307846,4.0,11.096748092355478,12.003918409934567,5.0556338462282735
GSM334450,9.34268362796764,8.778773661476642,10.11104435753232,12.088953827817909,7.149350831937387,11.7754086350167,11.121125516261865,8.355368717019996,7.9273513115561824,6.478632117110052,5.953684295493383,6.792816317877689,8.51886949453659,10.052010970601183,7.6087648968595225,6.829164573660632,4.0,11.890344086709899,12.434221630558616,4.713618839731305
GSM334451,9.687664263572863,8.152757482036552,9.27872870071249,12.056839068777581,8.225593646653795,11.664084165046651,11.630267398092052,8.25385906431145,8.063555359848957,5.72514618111809,5.126140415939091,6.888704533018187,8.485410121759852,10.565300899461365,7.896370007349378,6.381066155783147,4.0,12.008921050297415,11.922276468554045,5.341864735039914
GSM334452,10.007097366990719,9.068318799140872,10.079271430522539,12.266294628986701,6.9386504192061516,11.369978961157477,10.295481973695367,8.512862904003924,8.092746571686698,6.672976855233959,5.392454815764045,7.262498931359202,8.696772836177097,9.515203087266933,8.056751500657336,6.726463413674673,4.316268858604708,12.134407067044759,12.29153334243757,5.308550185190573
GSM334453,10.082322047913017,9.177880429098748,9.92242087314252,11.715425811915866,6.739753611718712,11.368386413809347,10.636651806751836,8.41701702851388,8.703917412179642,6.252400519859857,5.305226371090161,7.478389433902252,8.606901140626487,9.958248194893958,7.817808698412807,6.34963066264237,4.101481998382252,12.128909413608646,11.428156003299385,5.087789532253338
GSM334454,9.987121867627781,9.294604667806324,10.127633279725874,12.031115322730455,6.64565843240871,11.502299768108617,11.024516382821817,8.417552976927217,8.772195787964765,6.756529636588662,5.9983986217601934,7.241086994731572,8.803436940526842,9.719277576822108,8.206574853745474,6.630871383012576,4.0,11.607334937764767,11.50167798218299,5.069182283487002
GSM334455,9.630702143490717,9.20698258541982,9.656827045608376,12.024017645370295,7.345733447455871,12.031115322730455,11.479982308009667,8.544593571943164,7.996812408107756,6.591185709622111,5.859025327254961,7.017532238661217,9.19021976366016,10.026302110867295,7.750512715891024,6.558726822975072,4.245944343608698,12.218384628812094,11.94337927667264,5.075044804825929
GSM334456,9.706000357249536,9.209104834696834,9.867871760098941,12.071904756954531,6.730014924385302,11.326935015962688,11.42106546951862,10.076949173740976,8.671427840340446,5.854020589821096,5.705010252981825,6.9066982234446375,8.661339879397113,9.961145784799184,7.756549651086507,6.593338829984942,4.0,11.722730699210286,11.76811814458742,5.412815391021765
GSM334457,9.783954230233112,9.5167558513509,10.22652057148386,13.36543391831553,7.2999680955172,12.334317984693444,11.461407822350159,8.132803017150092,8.023698917266406,6.699662673126637,5.654979656891289,7.357191285766126,8.69561806234833,10.476523454878398,7.021035479511363,6.884805470512462,6.133399125417198,12.476209522815967,13.106106505532825,5.507636093570603
GSM334458,10.251174665977999,9.074823837964836,9.566522171947765,12.351350611314867,7.1005467085394365,11.866610527592735,10.772875375504054,8.77917434350381,8.919715487113368,6.771687537602535,5.601963877524624,7.133090824306742,8.905528409280855,10.115966991665553,7.457938968910085,6.711536204581157,5.877376168548641,12.043481900205972,11.859076591953894,4.497171634481486
GSM334459,10.203225631798478,9.034446841505963,9.640718525274904,12.505719770194474,6.90497775714382,11.777945670695148,11.160697118975865,8.5130603679168,8.793570797475533,6.36737106564853,5.64587455030903,7.1478663265912346,8.82764756739539,10.257953494548904,7.525904432751192,6.667721852195724,5.3157763303079495,12.252230784664947,11.741500693835428,5.195056194896139
GSM334460,10.053016276237418,9.470957752431529,9.24567629262953,12.538421762496878,7.652479324447856,11.74207359975625,11.106327379167375,9.209692170380466,8.565738057162953,6.621568399017472,5.382701832748659,7.34638075975286,9.193926943019077,9.714879133828578,6.953975235338137,6.5167873622508,5.572313687791233,11.897365233872414,12.639765766198062,5.7881114412886205
GSM334461,9.872296267415697,9.138366525929285,10.391587303069352,12.013675103038798,6.770036138597918,11.595677079615415,10.843371498033065,8.571312753517583,8.37999776979415,6.574025797924806,6.010153222214603,8.087510576693573,9.231091548377853,10.071985177726834,8.34510802757891,7.087367365625243,4.0,11.244940559974898,11.123151432773575,5.831091852833323
GSM334462,10.228806667987113,9.231091548377853,8.866067232333414,12.134407067044759,7.133501877815012,11.456087414808117,10.458437373996885,8.541205055464966,8.843880234529857,7.000101435928998,5.076118660468403,7.520029304212185,8.891598418905074,10.222263603528345,7.393553488861132,6.647069817850873,5.562852959583925,11.873843951250981,11.673843471676143,5.015756240779147
GSM334463,9.978796246151816,9.316082369507885,9.101991423675322,12.379822371538618,6.846267642156314,11.683205180724737,11.362420573617099,8.595552145364747,8.788489962659877,5.918767849325147,5.231716556978298,7.272051191410423,9.015060956239406,10.052010970601183,7.875614212399504,6.308193387957632,4.963316898640689,11.971407037503045,12.45538887262144,5.379135731286631
GSM334464,9.817517737392963,9.239930227443569,9.979182224742042,12.64280083311425,7.47688388615934,12.071113713823546,11.121125516261865,8.15099623697222,9.170711256324317,6.894053781332042,5.462248679530926,6.48524969971856,8.282754850457392,10.15960648208505,7.767217792480111,6.456855420760708,5.069182283487002,12.192588721566644,13.160626221115752,5.45107920225549
GSM334465,9.94699397361699,9.228022584118786,9.551935076588167,12.370507603547532,6.54162324814606,11.927929777751002,11.015289595189262,7.932710823819402,8.504080075031759,6.0399060473997555,5.337507730572229,7.006365354082823,8.695151716988569,9.707580006279024,7.995721933478398,6.118110505607367,4.879024441667916,11.871639615668629,12.438269456671964,4.8810135957899545
GSM334466,9.838570501299568,9.325867580575418,9.991904435480167,12.742345229299781,7.927665386003231,11.752184092100556,11.527677366458036,7.686115290184491,8.850793173566615,7.494287592735503,6.1153454267574014,6.841105128110345,8.663899614284077,10.314809798144147,7.103035970571125,6.646738698307846,5.7848180332970704,12.2486303001443,12.338658396950454,5.451969357932309
GSM334467,9.97996815814383,9.366929766938952,10.121844297876377,12.42929165610116,7.08368142344914,11.755292368436242,11.047226178931707,8.651464343426015,8.079223421680533,6.943722110267971,5.344434399992229,7.614982163904776,8.912062992085431,10.030087735100135,7.8649351609134435,6.74465895477421,5.492942720998621,12.024017645370295,11.452534692444493,5.543124644831909
GSM334468,9.722298656673757,9.163976666602975,9.821196788507821,12.65521317008233,7.523460022915139,12.185541382083732,11.034262493860556,8.150183925813812,8.589388984726849,6.7915666563939165,5.377436137235172,7.100599268990941,8.585334397598613,10.290456659181356,7.914767806715328,5.95489421979703,4.6946796498210865,12.189707211617213,13.012105955320271,5.448207180975043
GSM334469,9.711123172062909,9.377470842849648,9.673100563231813,12.472124716581057,6.919602280118917,11.906308140205734,11.214689462141534,8.433718959892479,7.282189572835678,6.835001889368878,5.145257626914797,7.304501915420757,8.886656833555422,10.529811188006509,7.632798948198248,6.231931551103719,4.732231204775083,12.366393254297995,11.890344086709899,4.781705918791502
GSM334470,10.02249265623597,8.997617022666716,9.486589692280125,12.410830260945596,6.971003160588552,11.506486109144422,10.900610238978695,8.86863121140749,9.081925432912485,6.685842059784357,5.608602283871029,6.8757309241171765,8.324653115014394,9.734772271114899,7.810186007695356,6.63111883732717,4.818533607527912,11.607334937764767,12.158653864551617,4.985017629597186
GSM334471,10.233308097675508,9.291684129090568,9.339516007040816,12.449115105937778,7.021846128972793,11.915375243583103,10.858322972813927,8.462293675102014,8.59458587044182,6.526679198005483,5.436128517259249,7.138896363435321,9.032023679846729,10.27515840703396,7.696348598991537,6.324522611595815,4.604427207823333,11.771146912563902,12.249735680793709,5.1521915331775645
GSM334472,9.895529842451205,8.760510388067683,10.000014088749966,12.254024709364616,7.111751227918266,11.455358046792332,10.99103283414207,8.010209181186458,8.748256595171316,6.561509440569645,6.136027285161916,6.894053781332042,8.593880342230687,9.926903785509182,7.976879119207607,6.84998675338692,4.621172752683435,11.921186370235743,11.744110627277202,4.999034874941733
GSM334473,9.827838074161987,9.319285995959277,10.08865575375048,11.663615917595038,7.40145127895837,11.611628868555597,11.242763256869974,7.675441944727453,8.398961682718816,6.4008623628670644,5.968252066752848,6.809067106010522,8.970310126101143,10.159719997193214,7.321711674399286,6.38627638824526,4.0,12.071904756954531,11.707781869523718,5.944717916719236
GSM334474,9.890294681232676,9.100194504111148,10.343552173415924,12.558365702296232,7.567819212477274,12.053827481759235,11.511263437922857,8.682780445168591,8.415319248140376,7.247766150369198,5.729525580317597,7.1005467085394365,8.880654917862435,10.230008423207323,7.396502033662671,7.308193387957632,4.948395267491197,12.097785250422774,12.045585626649807,5.08979049069001
GSM334475,9.954836073572856,9.048979948934093,10.018979051675442,12.266294628986701,7.038392282039786,11.673843471676143,10.655906329506085,8.230054070168801,8.418957314273223,6.351062898940385,5.944717916719236,7.011361453371436,8.683920980809326,9.689872210438326,7.854288696020217,6.699773705184328,4.266149365835679,12.029684086086306,12.481032480827839,4.9586988624605945
GSM334476,10.030564240560416,8.127349902216526,10.140753864360361,12.971514886568277,5.615476918373855,11.771521368554879,11.825980512939275,8.430726386830107,8.315550879141867,6.616244761457795,5.856718084362723,7.5412485066809785,9.103682895365418,10.101558423644603,8.240142092561516,6.6638361564452975,5.241165573557698,11.766569240554325,12.039934278294073,6.101303394354955
GSM334477,9.991450985050562,9.27925073290972,9.635765272383958,12.38994318148666,7.469381335382571,11.657349715079297,11.288646943170024,7.784314211032167,9.298903417280732,6.738551686520233,5.63897162095707,6.627242032948833,8.8799385192942,10.218151497782582,7.7490313820402035,6.712169291534259,5.679648990502172,11.8769964862207,11.947308185171785,5.682994583681683
GSM334478,10.152246809422818,9.631730013141896,9.297322122778121,12.029684086086306,8.16590691561552,11.42020762621304,11.607334937764767,7.817879031830138,8.714441298708259,6.593338829984942,6.006477564071205,8.024413878644653,9.533674302520392,10.623771775192242,7.32552133718141,6.525849635616767,5.918958618917609,11.994116504248076,11.360397200379104,6.2868441930361545
GSM334479,9.939505755466902,9.297322122778121,10.077096093816925,12.204271570533892,7.11619838466359,11.808067237870873,11.460235737969384,8.516787362250799,8.660908656605436,6.755915723796042,5.481654145968805,7.381343945040275,8.96500790586546,10.563834997742271,7.534458525580265,6.374500492788668,5.316084180197532,12.04458195804642,11.680007818236279,5.551085298102233
GSM334480,9.919414575264364,9.011202091918207,10.115342825504747,12.529125486575944,7.5536676884830625,12.025682893546724,11.256592019353052,8.152168204952318,8.776890279499902,7.056410117098548,5.49101929829675,7.286299000462022,9.026498544403927,10.116980686087848,7.4690800945963,6.700217747982813,5.194217096889693,12.277208927476257,11.899519311392933,5.668544652422276
GSM334481,10.27037709634325,9.145730943956634,9.294604667806324,12.3737025810531,6.519589079482089,11.549154133079952,11.280527207804758,8.049565426795633,8.910879537855797,5.944905285795234,5.72579567909578,7.594220084068597,8.924191951927087,10.434461432441339,7.8287458108313155,6.580522393546116,5.545010783692549,11.72720999052887,11.87489300100325,5.712705821638562
GSM334482,9.948673844707502,9.273212809854334,8.989059511591124,12.10193957030318,7.110926946993474,11.284124266784568,11.25400108070548,8.813992770974231,8.23859581210741,6.385465551016106,5.165140151899443,7.165278862814991,9.09368693035031,9.721622156329579,6.965056983066077,6.980722251618555,5.181504127160805,11.929624584750043,11.60266175341419,5.465125570663226
GSM334483,9.616331963764893,9.37813009094676,10.24160187519417,12.581939632547995,7.696125998439932,12.185541382083732,11.324906212994394,8.807828228720266,8.601354816361034,7.157831963187341,5.576703521535463,6.79125407181595,8.857243913066467,9.876363460204848,7.20156525311655,6.797363229975456,4.75810059709693,12.379822371538618,12.685335746183233,5.527320607877047
GSM334484,10.010416210511648,8.984452638732849,9.36508665092072,12.46699156086018,7.372882468092521,11.148546490816848,11.256592019353052,7.335345688521352,9.432439592770937,6.154980086770396,5.409526712810983,7.245001191874742,8.496674053316855,10.144683731918391,7.230750607754994,6.554005516617352,5.236186443711034,12.071904756954531,11.724010697970114,5.319296384299968
GSM334485,10.010248351175333,9.110772994253296,9.766590192850026,12.472124716581057,7.605731365815728,11.488000770834068,11.697241264683345,7.994047892614961,9.332470746535153,6.846919492422219,6.016652312223848,6.211849368016378,8.826812215801915,10.538596360674605,7.525231066479435,5.679170414651253,5.068468750428364,12.3737025810531,12.364566960899555,5.998714527207096
GSM334486,10.221417951124215,8.926518386946732,9.382857432508752,12.35277176427708,6.654908074398165,11.53245333557489,10.935938504029457,8.550808339058518,8.850952528861681,6.217560326625419,5.454570737426981,6.933478217956603,8.41701702851388,9.453173902284314,7.478518870026588,6.392265897035763,5.411019413452052,12.164888076007575,12.395030657367684,4.893493270645508
GSM334487,10.17061362376559,8.927564652591018,9.713915721107162,12.547786224937086,6.726463413674673,11.79606800805893,11.380975062146264,7.960378490060271,8.626084990452979,6.04675296362416,5.754353071692127,7.002702520379824,8.777787904273547,10.348130595431925,7.8876836660623715,6.47022772951895,5.787902559391432,11.9695340212749,11.526308497353035,5.2659094153088315
GSM334488,9.987377717545556,9.342047992343446,9.658688136150548,12.45538887262144,6.916822945224349,11.584403535973708,11.351430674610901,8.514923096647507,8.992264260324786,6.490826814912832,5.269624171166586,6.9403077235664155,8.615125663112595,10.417926335111904,7.254490115060983,6.311484950881706,5.720196367200875,12.238527148239253,11.713334958505133,5.266910194970442
GSM334489,10.042685372219351,9.21421953740319,10.082734518311227,12.487556188806705,6.934469323082801,11.86965938375015,10.932089230562845,8.36084269574701,9.075382877468764,6.58305267185571,5.4388583730062,7.19995693007334,8.945879798007905,10.198322253670606,7.7026090649204715,6.409390936137702,5.764659316539406,12.050596923495297,11.70675500649037,5.4535834241319145
GSM334490,10.294402490298587,8.505617064725383,9.407584315023703,12.296841661886928,6.400367145914883,11.32821489678515,11.062417222953616,7.962705175336804,9.011202091918207,5.933431005486963,6.024652120388876,6.82273014794452,8.376186178757134,9.821196788507821,7.73487216825608,6.844963057385629,5.045796786075416,12.1100264819434,12.213450570723287,5.040002523513971
GSM334491,10.12525847253797,9.266749067609771,10.0928496184072,12.725687909796642,7.2871675150251125,12.580447019598664,11.32737299771661,8.143311779045094,8.331060244411157,7.542118726995131,5.856089327503671,7.010768651558497,8.779919578785757,10.37221210918907,6.992700463007067,6.525614767177828,5.656868151264454,12.091041930499705,12.030560240445858,5.154380678352125
GSM334492,9.975031116966246,9.042584150907896,9.751093774248657,12.228866779529097,6.57711155130919,11.491772944378717,11.140714759498195,8.917482477975634,8.726354416891885,6.365814995927241,5.663458481884662,6.877106182490643,8.750881137389863,10.127568798565186,7.912637890287075,6.968597680400116,4.809759126908259,12.151967870968189,11.405370190899033,4.643833106469404
GSM334493,10.372810658821422,8.935598235167465,8.233370418875921,10.745027192758315,5.219722254157251,9.441246917429156,10.197069221003252,7.994936054844759,9.661466370723526,6.097505455818015,4.792610718827235,7.941640413113472,8.411053320523768,7.696125998439932,8.210812562717418,6.622198278523645,4.747575378196567,10.927303898152704,11.428156003299385,4.696466841566169
GSM334494,9.98881247890122,9.202182608169297,9.70667904136975,12.530538017249334,6.762827153999485,11.093265693758747,10.908527726365866,8.139310883185654,9.226308623317118,6.023233170471708,5.82614167891604,7.03331286794139,8.384857123891477,10.053016276237418,7.3529262130592565,7.525231066479435,5.655437700761675,12.562743273051268,12.016432246732139,5.315573475655521
GSM334495,9.906695217426035,8.870284567632448,9.792414526592497,12.330578006603599,7.843726376365001,11.474238291892776,10.997969782267102,9.158884821661829,8.801763317680717,6.007756141461346,5.731753471407287,7.009906976949332,8.648113067177219,10.507873906979349,7.8649351609134435,6.4928626295628735,4.727713562704357,12.460079558777661,11.888705202641294,5.459431618637297
GSM334496,9.959770155211467,9.218127274216434,9.175616912256128,12.356542754810654,7.015849886224452,11.129926933510394,10.431528944143011,9.50032205727045,8.519294211023146,6.9381563858404,5.384464314782751,7.652895152826366,9.158382474253715,9.637418246975377,6.995970611638876,6.914947150479577,5.581893511802446,11.680007818236279,12.1100264819434,4.887647114839535
GSM334497,10.017754919740709,8.8755681393854,9.826542131792154,12.611329170161405,6.982217846315583,11.587515013818194,10.989380307005211,8.485829308701904,8.921885555818767,6.459251270485192,6.15924569699678,6.689397014439006,8.339364570116025,9.865960558596454,7.690074819955942,6.966222797303972,5.4895108240172785,12.246865270455373,12.407342128051912,5.447777536953048
GSM334498,10.098611150872546,9.073755978815646,9.573056356747069,12.376176951947233,7.458242544770101,11.497697182928132,11.043868040885913,9.000462039260759,8.639977343905937,6.6266581527199335,5.673612954819912,7.620828305498588,8.655988592128164,10.276868829976456,7.50723965075508,6.692678264101537,4.75149585687182,12.646437205455731,11.954258118074208,5.364012053558614
GSM334499,10.061938167727858,8.989343404968997,10.180381619618222,12.3737025810531,7.068219360481356,11.707781869523718,10.941010914748853,8.994110138357591,8.864396651318932,6.717196587208685,5.869032386066313,6.859584480081484,8.605927628435671,10.014843436777314,7.477191598912196,6.751236072751192,5.3580093720034645,12.214792655086804,12.338658396950454,5.127356764190101
GSM334500,10.105201388552935,8.801763317680717,9.386979032720355,12.73728748776178,6.791045644464964,11.765435292449713,11.079658110157064,8.627832971024569,9.044435104430853,6.431973897053028,5.764022306484327,6.802451741275622,8.544906492065886,10.215896964354462,7.781438403835356,6.6921342325101385,5.360961178743477,12.326401396992123,12.338658396950454,5.069276821630484
GSM334501,10.07809742302666,9.14153752721246,9.678482183615259,12.304525301677494,6.775959184771328,11.484858130626275,10.672354619892955,7.637356656897519,7.5536676884830625,6.5977844132083785,5.504143652285466,7.282189572835678,8.384127536115018,9.985642734586955,7.657897198116586,7.190585231721234,4.661567199527146,11.953006905717634,11.506486109144422,4.976524028107655
GSM334502,9.82044864457722,9.232516863806042,9.378841047248537,12.115329819171128,6.708311410624671,11.3387809438947,11.017393045530493,9.06914629290655,8.728760647773836,6.2047471912074785,5.409696415684961,7.0497614407051605,9.024111864541975,9.968292392611563,7.111751227918266,6.98445263873285,4.797817134005298,11.961489487343506,12.079858076204607,5.238079857506612
GSM334503,10.197069221003252,8.723073850286855,9.812665075431667,12.494745603546273,6.943581470443244,11.437564832266407,11.143829602274868,8.130524231087811,8.989343404968997,6.486070743735668,6.367108924275793,6.968205978676912,8.685677395965442,9.949739183632424,7.591095926501253,7.092566882875193,5.45022149589718,12.128909413608646,11.824386002585445,5.369047643455914
GSM334504,10.072936483296997,8.886129421861382,9.583799234693124,12.426277860520484,7.259008784993952,11.206342859146572,11.040399323323186,8.002466251846245,9.02869622222073,6.097147239525068,6.008338976098428,6.503428246591972,8.470235865514331,9.715749258537237,7.434536492665641,6.786740101518478,4.390131114522497,11.676419926214047,12.199561930276502,5.692622475430189
GSM334505,10.173002471804985,9.193702760427223,9.626762173684323,12.44319998671282,7.6486883302462365,11.532935419658392,11.526093271215032,7.859112320818344,9.109287419765781,6.280084050878809,5.6038636840298315,6.8931558886787885,8.601354816361034,10.329022657939609,7.599726915897691,6.66977797356664,4.446137103362548,12.038922417746026,11.938359312874386,5.566297638929963
GSM334506,10.087104775072055,9.208224602127318,10.08089745309744,11.934907139287064,7.161121802983741,11.392081248010212,11.121125516261865,8.510356714664864,9.010206383289415,6.607123142664434,6.029607483524321,7.313091631927229,9.101991423675322,10.145677455195635,7.172127436878001,6.943651792069376,4.670551450776736,11.110848667992132,11.29556806790628,5.233868891586039
GSM334507,10.298555222963444,9.00824932455552,9.42382394938079,12.231347200980174,6.8280095087459625,11.368386413809347,10.887418648713844,7.159397086341903,8.789523863953876,6.72471847620247,5.575251813686615,6.659125376228163,8.753500913725603,9.985116138615805,7.160496705362372,6.5145483762956475,5.476867688933087,12.407342128051912,11.992892322096568,5.880048757615988
GSM334508,9.960740472388503,9.013632536904366,9.95537383674758,12.128432606775402,7.165077828160435,11.808067237870873,11.351734322591575,8.866660750819985,8.676323832969766,6.917061724930269,5.6716330565959,7.082500356039423,8.862745826792398,10.178901339006492,7.006365354082823,7.0082381177209285,5.446719406231572,12.36918018026206,11.45710380576732,5.761684193602206
GSM334509,10.252263313862349,9.218597138822675,9.790662906467844,12.05336253689932,6.8057180807248185,10.91625269881221,10.721073548164629,8.614555261365174,8.609134403682315,6.660209873352559,5.49053804167651,7.0955025176586695,8.175040494492444,9.87784238913076,7.517803219938136,7.032178002360419,4.5233549458304925,11.921740539854175,10.980275270296172,5.458677285420743
GSM334510,9.879506671410537,8.957183317866686,9.402496226506962,12.762442253568016,7.214756234890124,11.668486149800467,11.069046911268172,8.6874701685571,8.465852058714082,6.84998675338692,5.5060814138586,7.4126629891862645,9.074561629987928,10.387047985516354,7.313091631927229,6.855541276266795,5.740819650894823,12.539943935460585,11.541861331487855,5.664141468345685
GSM334511,10.265181352412522,9.067958637399759,9.596133836648255,12.370507603547532,6.862910064679874,11.81177605532666,11.043868040885913,8.384857123891477,8.91582262574067,6.431973897053028,5.2343250348988715,6.633896145919079,8.69561806234833,10.138002949960388,7.417962189287401,6.16001257273599,5.4235109422466845,11.960508814161594,11.324906212994394,5.059588900530767
GSM334512,10.168321115739722,9.260943049282842,9.104811014603335,12.457247480049501,6.588774590493999,11.720898325593103,11.120335090713573,7.742060122230166,9.130557693033118,6.4155220732554135,5.064124064818945,7.342519189660609,8.595145567990858,10.071328276861014,7.607500467745549,6.324522611595815,5.373752599384436,12.347073195331982,11.688709275450872,5.0446826295165765
GSM334513,9.819171596893495,9.115465079309637,9.883147293183992,11.745317177066063,7.636624620543649,11.960508814161594,11.409337894903818,8.837003418527676,8.180341833618906,6.937203129192643,5.7846610166587515,6.612868497291041,8.79924599898236,9.873008777441195,7.044798454484685,6.84998675338692,4.372687486718199,13.01701541653066,12.189707211617213,5.393313225605091
GSM334514,9.835864087000218,9.226929928649412,10.091025396393153,12.031115322730455,6.952042295237306,11.724010697970114,11.396631537147417,8.511191276901219,8.778773661476642,6.761617714555083,5.386535070184754,7.332779529632822,9.170931531160175,10.182667471190232,7.237324702442177,6.382805567786697,5.169652466638825,12.412604246680361,11.043991037450866,5.59973435340934
GSM334515,9.937638645560641,9.28214091153971,8.883617761795986,12.622777104005857,7.1915725202423095,11.555384800211993,11.137426673600807,8.779919578785757,9.11888139165826,5.9182431028384235,5.163816702006338,7.018122268394903,8.605220217089478,10.160047879565086,7.629524196134423,6.285827566230019,5.383151297386686,12.553458905698127,12.318384635561676,5.243292060611161
GSM334516,9.672681680448138,8.78800700412042,9.391048065756186,11.634089522254259,6.934009251804625,11.111233498859965,10.079271430522539,9.122400945632704,8.99341962615517,5.982833900004066,5.737659724143002,7.22716345099688,8.214061647196656,9.488701776646321,7.813665770996896,6.706060812808139,4.0,12.323229314755107,12.597072530937263,5.307020432518392
GSM334517,10.399042886549786,8.879050180999322,9.958248194893958,12.368522830874442,7.343647659295315,11.439913974175557,11.227549763224717,7.87352408912812,9.34268362796764,7.0954286720623845,5.688124395707853,6.812408374979777,8.464705019975534,9.656233563892256,7.114700172405481,6.598514088724452,6.05458803922239,11.761243712825655,11.700756139983069,4.75810059709693
